lr,epoch,train_loss,val_loss
0.01,0.0,13.955690841674805,1.9734015703201293
0.01,1.0,13.637103729248047,1.713351721763611
0.01,2.0,13.417664909362793,1.4996914434432984
0.01,3.0,13.257786445617675,1.3365931987762452
0.01,4.0,13.152007217407226,1.2171592617034912
0.01,5.0,13.086740531921388,1.1314524030685424
0.01,6.0,13.04779998779297,1.0699971389770506
0.01,7.0,13.024060020446779,1.0265027427673339
0.01,8.0,13.009169616699218,0.9966382265090943
0.01,9.0,12.999556732177735,0.9763960266113281
0.01,10.0,12.99306167602539,0.9625802230834961
0.01,11.0,12.988367958068846,0.953151581287384
0.01,12.0,12.984781494140627,0.9466749572753906
0.01,13.0,12.982007369995117,0.9420831322669982
0.01,14.0,12.979858283996583,0.9386781358718872
0.01,15.0,12.978161849975587,0.9360055994987488
0.01,16.0,12.976803321838378,0.9337639594078064
0.01,17.0,12.975716438293457,0.931804428100586
0.01,18.0,12.974844703674318,0.9300716304779053
0.01,19.0,12.974141426086428,0.9285282182693482
0.01,20.0,12.973576812744142,0.927145185470581
0.01,21.0,12.973123207092286,0.9259140348434449
0.01,22.0,12.972757530212402,0.9248333048820496
0.01,23.0,12.972462997436523,0.9238917565345763
0.01,24.0,12.972227935791016,0.9230734252929688
0.01,25.0,12.972039642333984,0.9223649621009826
0.01,26.0,12.971889266967773,0.921753580570221
0.01,27.0,12.971769561767578,0.9212255430221559
0.01,28.0,12.971674880981446,0.9207683563232423
0.01,29.0,12.971600799560548,0.9203717756271362
0.01,30.0,12.971542167663575,0.9200266981124878
0.01,31.0,12.97149658203125,0.9197260355949402
0.01,32.0,12.971462287902831,0.9194632720947266
0.01,33.0,12.971436424255373,0.9192332386970521
0.01,34.0,12.971417083740233,0.9190318393707275
0.01,35.0,12.971403884887696,0.9188552141189575
0.01,36.0,12.971394081115722,0.9187004494667053
0.01,37.0,12.97138885498047,0.9185647201538086
0.01,38.0,12.971386337280272,0.9184455895423889
0.01,39.0,12.97138614654541,0.9183410954475403
0.01,40.0,12.971387367248536,0.9182492923736573
