lr,epoch,train_loss,val_loss
0.001,0.0,0.4760972565650942,0.3543989213228224
0.001,1.0,0.3254338414430618,0.3304061221599579
0.001,2.0,0.30054060173034686,0.3204987436175347
0.001,3.0,0.28512135717868803,0.314939926958084
0.001,4.0,0.2736887690305709,0.3113433736562728
0.001,5.0,0.26448466072082527,0.3085392753839492
0.001,6.0,0.2567033580541612,0.3062284473896025
0.001,7.0,0.24991402285099032,0.30425681701898566
0.001,8.0,0.24386283626556415,0.30255101419687264
0.001,9.0,0.23838982274532322,0.30107035529613496
0.001,10.0,0.23337125694751756,0.29977700711488725
0.001,11.0,0.22873386245965957,0.29864668413400647
0.001,12.0,0.2244235330581667,0.29765924546718603
0.001,13.0,0.220391659617424,0.2967999909043314
0.001,14.0,0.21660644022226336,0.296062670314312
0.001,15.0,0.21302766673564907,0.29544128890037546
0.001,16.0,0.20963379677534102,0.2949173154711724
0.001,17.0,0.20640760868787764,0.2944844678997994
0.001,18.0,0.20332935146093375,0.2941322013020514
0.001,19.0,0.20038216433525072,0.2938538242459298
0.001,20.0,0.1975570469617843,0.2936400358557703
0.001,21.0,0.19484184619188305,0.2934829122900963
0.001,22.0,0.19223146073818206,0.29334953390359875
0.001,23.0,0.18971493339538575,0.29322327861785885
0.001,24.0,0.1872888727545738,0.29314905250072487
0.001,25.0,0.1849518430709837,0.2931225745081901
0.001,26.0,0.1826948429822921,0.29315552713871
0.001,27.0,0.1805118335247041,0.2932270190834999
0.001,28.0,0.17839677356481537,0.29333478788137435
0.001,29.0,0.1763523703694344,0.29348432571887967
0.001,30.0,0.17436861518621435,0.29368633753061285
0.001,31.0,0.17244382914304737,0.2939414918780327
0.001,32.0,0.17057373963594422,0.2942297383666039
0.001,33.0,0.1687550636410713,0.2945538100361824
0.001,34.0,0.1669840025305747,0.2949167593002319
0.001,35.0,0.16525860446691518,0.2953081362962724
0.001,36.0,0.16357624549865732,0.2957262166500092
0.001,37.0,0.16193718694448467,0.2961690979719162
0.001,38.0,0.16033818826675422,0.29663896909952164
0.001,39.0,0.15877610068321218,0.2971325998187066
0.001,40.0,0.1572500400066375,0.2976465533852578
0.001,41.0,0.15575888637304308,0.2981786317229271
0.001,42.0,0.15430059108734126,0.29872808996438993
0.001,43.0,0.15287418049573892,0.2992903164982797
0.001,44.0,0.15147860605716704,0.2998662502527236
0.001,45.0,0.1501126461744309,0.3004486087679862
0.001,46.0,0.14877516283988962,0.30109047507047654
0.001,47.0,0.14746546071767794,0.3017425075531005
0.001,48.0,0.1461798125028611,0.3024029410243034
0.001,49.0,0.1449185986876489,0.30307141201496146
0.001,50.0,0.14368209270238863,0.30374740083217616
0.001,51.0,0.1424715850830079,0.3044338416934014
0.001,52.0,0.14128579039573677,0.30512808651924134
0.001,53.0,0.14012181205749513,0.30582971022129063
0.001,54.0,0.1389781062602997,0.3065460075378416
0.001,55.0,0.13785559735298158,0.30726417440176024
0.001,56.0,0.13675351983308792,0.3079845649957657
0.001,57.0,0.13567131142616276,0.30870699203014373
0.001,58.0,0.13460858704447745,0.30943097592592234
0.001,59.0,0.13356443941593169,0.31015742155313497
0.001,60.0,0.13253836950659748,0.31088790322542187
0.001,61.0,0.1315300713121891,0.3116198840260507
0.001,62.0,0.13053899953365328,0.3123535875797272
0.001,63.0,0.12956514295339586,0.3130866909027099
0.001,64.0,0.12860720363855363,0.31382025172710415
0.001,65.0,0.1276643081903458,0.3145552247166633
0.001,66.0,0.12673698511123657,0.31529119758605967
0.001,67.0,0.125824609529972,0.3160285597681998
0.001,68.0,0.12492688478827473,0.3167673943758012
0.001,69.0,0.12404355869293208,0.3175074724435807
0.001,70.0,0.12317400428652767,0.31824780849218376
0.001,71.0,0.1223176987469196,0.31898836947679515
0.001,72.0,0.12147489545941358,0.319729623055458
0.001,73.0,0.12064527107477188,0.32047163050174704
0.001,74.0,0.11982851725220682,0.3212144395828247
0.001,75.0,0.11902436254024498,0.32195801414251324
0.001,76.0,0.11823254229426382,0.32270234766006456
