lr,epoch,train_loss,val_loss
0.01,0.0,0.6319387297630304,0.5442354647636415
0.01,1.0,0.5320520281791687,0.6989233106613162
0.01,2.0,0.4859609941482546,0.6719192551612858
0.01,3.0,0.44607776579856867,0.6826955501317977
0.01,4.0,0.4515554657340051,0.7251417174339293
0.01,5.0,0.4628139611482622,0.7352075153350829
0.01,6.0,0.4383836425065992,0.6969868918418888
0.01,7.0,0.4328267320871355,0.5906182970046999
0.01,8.0,0.402194546961784,0.5932881650924684
0.01,9.0,0.41337473173141476,0.6104382203102112
0.01,10.0,0.40919661424160036,0.6349943574905397
0.01,11.0,0.39907685898542394,0.5918053017854692
0.01,12.0,0.4359419316530224,0.6761731914281846
0.01,13.0,0.40679798980951287,0.6188647695302962
0.01,14.0,0.33443686279654516,0.6359484153032302
0.01,15.0,0.34006184583902355,0.6638413167715073
0.01,16.0,0.311883974838257,0.6911050961017613
0.01,17.0,0.3379798244953156,0.720422967910767
0.01,18.0,0.33034728153944004,0.6298652550697328
0.01,19.0,0.41200330797433826,0.7566882925033568
0.01,20.0,0.3877687508344653,0.6754333748817447
0.01,21.0,0.3850747916340829,0.7211576898097992
0.01,22.0,0.3696510044991975,0.6611847831249239
0.01,23.0,0.3314306739926339,0.6700141721963881
0.01,24.0,0.33441218279004115,0.6766875017642977
0.01,25.0,0.3452674030542376,0.6369970568180083
0.01,26.0,0.2865081113934516,0.6726581098079683
0.01,27.0,0.34978279612660407,0.6782174802780153
0.01,28.0,0.37393944559097286,0.705423366355896
0.01,29.0,0.31343863126635524,0.7043068501472471
0.01,30.0,0.28211730214357383,0.6448357683897018
0.01,31.0,0.30994846242070184,0.7617030772209165
0.01,32.0,0.3082778554111718,0.8049042579054835
0.01,33.0,0.2870435851842164,0.7786284655094148
0.01,34.0,0.2763272005677225,0.8237979220390323
0.01,35.0,0.29171341565251363,0.8358138059616093
0.01,36.0,0.27446819349527346,0.8884287854194642
0.01,37.0,0.32607106813788406,1.0323507087707522
0.01,38.0,0.34547327477335915,0.807851394748688
0.01,39.0,0.3166836190402508,0.8958329795360567
0.01,40.0,0.3041793105602263,0.8780097999572757
0.01,41.0,0.27493054032921793,1.196329486465454
0.01,42.0,0.2978540548145771,1.178931222128868
0.01,43.0,0.3100867790073156,1.083804304933548
0.01,44.0,0.29389836485981957,1.1731794857501983
0.01,45.0,0.3058569992721082,1.3611190055847167
0.01,46.0,0.3338525733649729,1.1591272996902469
0.01,47.0,0.33305817113816744,1.2620840118408203
0.01,48.0,0.3011694701254368,1.2234564126968386
0.01,49.0,0.31403004660010364,1.1380695476531981
0.01,50.0,0.3113634234309194,1.1155387633323672
0.01,51.0,0.29536001146882773,1.2154762491226194
