lr,epoch,train_loss,val_loss
0.01,0.0,2.399564504623413,6.2944841384887695
0.01,1.0,5.357202053070068,6.032730579376221
0.01,2.0,4.858341217041016,3.7681832313537598
0.01,3.0,2.2787115573883057,3.253195285797119
0.01,4.0,1.3666436672210693,2.768226146697998
0.01,5.0,0.8974485397338867,2.364492177963257
0.01,6.0,0.5166108012199402,2.429546594619751
0.01,7.0,0.39931103587150574,2.4303526878356934
0.01,8.0,0.29625388979911804,2.0350048542022705
0.01,9.0,0.14422260224819183,2.120558738708496
0.01,10.0,0.04935074597597122,2.083695888519287
0.01,11.0,0.04552307352423668,2.0346596240997314
0.01,12.0,0.04663956165313721,2.065441370010376
0.01,13.0,0.017970548942685127,2.0886518955230713
0.01,14.0,0.011903449892997742,2.0591235160827637
0.01,15.0,0.009840896353125572,2.075730562210083
0.01,16.0,0.008289185352623463,2.118400812149048
0.01,17.0,0.007425444666296244,2.147599697113037
0.01,18.0,0.006256230175495148,2.1582114696502686
0.01,19.0,0.004828928969800472,2.149085760116577
0.01,20.0,0.0035186726599931717,2.125586986541748
0.01,21.0,0.0024965102784335613,2.0982367992401123
0.01,22.0,0.001832175417803228,2.0757393836975098
0.01,23.0,0.001516224117949605,2.0603952407836914
0.01,24.0,0.0014667732175439596,2.049126625061035
0.01,25.0,0.0015139197930693626,2.037459373474121
0.01,26.0,0.0014444956323131919,2.023171901702881
0.01,27.0,0.0011936362134292722,2.007288932800293
0.01,28.0,0.0008849914302118123,1.9920870065689087
0.01,29.0,0.0006366599700413644,1.9791908264160156
0.01,30.0,0.0004743016907013953,1.9692010879516602
0.01,31.0,0.0003770939656533301,1.962015151977539
0.01,32.0,0.00032012778683565557,1.957192063331604
0.01,33.0,0.0002859779924619943,1.9541871547698975
0.01,34.0,0.000264144066022709,1.9524790048599243
0.01,35.0,0.0002486089651938528,1.9516277313232422
0.01,36.0,0.00023598046391271055,1.9512929916381836
0.01,37.0,0.00022442391491495073,1.9512317180633545
0.01,38.0,0.00021306068811099976,1.9512817859649658
0.01,39.0,0.00020156388927716762,1.951345443725586
0.01,40.0,0.00018993999401573092,1.951371192932129
0.01,41.0,0.00017831184959504753,1.9513404369354248
0.01,42.0,0.00016689173935446888,1.9512536525726318
0.01,43.0,0.00015587295638397336,1.9511207342147827
0.01,44.0,0.0001454073062632233,1.9509553909301758
0.01,45.0,0.00013559444050770253,1.95077383518219
0.01,46.0,0.00012651349243242294,1.9505870342254639
0.01,47.0,0.0001181749248644337,1.950406789779663
0.01,48.0,0.00011059526877943426,1.9502360820770264
0.01,49.0,0.00010373142140451819,1.950080156326294
0.01,50.0,9.75432776613161e-05,1.9499385356903076
0.01,51.0,9.200110071105883e-05,1.9498100280761719
