lr,epoch,train_loss,val_loss
0.001,0.0,3.3326620159149165,2.0127999076843266
0.001,1.0,3.0611711997985838,1.7713874139785768
0.001,2.0,2.8376723995208746,1.5727665567398073
0.001,3.0,2.6562793140411376,1.411219213485718
0.001,4.0,2.5106047019958497,1.280488945007324
0.001,5.0,2.3940828437805175,1.1745697908401491
0.001,6.0,2.3007182178497314,1.088245325088501
0.001,7.0,2.2254763832092284,1.0172721700668335
0.001,8.0,2.164346240997314,0.9583272099494935
0.001,9.0,2.114223365783692,0.908856143951416
0.001,10.0,2.0727371234893797,0.8669087557792663
0.001,11.0,2.0380831813812255,0.8309944372177124
0.001,12.0,2.008884485244751,0.7999678649902344
0.001,13.0,1.98408369922638,0.7729421610832214
0.001,14.0,1.962862203598023,0.7492240858078003
0.001,15.0,1.9445802783966069,0.7282667303085326
0.001,16.0,1.9287334699630734,0.709634361743927
0.001,17.0,1.914920042037964,0.6929763169288635
0.001,18.0,1.9028172111511228,0.6780079760551453
0.001,19.0,1.892163206100464,0.6644962496757507
0.001,20.0,1.882744152069092,0.6522485036849975
0.001,21.0,1.8743838081359867,0.6411046056747437
0.001,22.0,1.8669358520507813,0.6309300332069396
0.001,23.0,1.8602781286239622,0.6216113500595093
0.001,24.0,1.8543077821731568,0.613052020072937
0.001,25.0,1.8489379825592047,0.6051696248054504
0.001,26.0,1.844094717979431,0.5978931121826171
0.001,27.0,1.8397148361206053,0.5911611895561217
0.001,28.0,1.8357440719604494,0.5849205017089844
0.001,29.0,1.8321356134414672,0.5791243963241577
0.001,30.0,1.8288489789962772,0.5737320585250856
0.001,31.0,1.8258489494323735,0.5687074365615844
0.001,32.0,1.8231048202514648,0.5640186309814454
0.001,33.0,1.820589734077454,0.5596373758316041
0.001,34.0,1.8182801589965814,0.5555384345054626
0.001,35.0,1.8161553554534908,0.551699200630188
0.001,36.0,1.8141970481872558,0.5480993957519532
0.001,37.0,1.8123891124725342,0.5447208018302918
0.001,38.0,1.8107171592712399,0.5415468945503236
0.001,39.0,1.8091685600280758,0.5385628061294556
0.001,40.0,1.8077319784164425,0.5357549562454225
0.001,41.0,1.8063973350524907,0.5331109838485717
0.001,42.0,1.8051556272506712,0.5306196808815004
0.001,43.0,1.8039988250732424,0.5282706637382507
0.001,44.0,1.8029196624755859,0.526054515838623
0.001,45.0,1.8019117307662964,0.5239625520706176
0.001,46.0,1.8009691333770759,0.5219867296218872
0.001,47.0,1.8000866889953617,0.5201197848320008
0.001,48.0,1.7992596225738524,0.5183548040390015
0.001,49.0,1.7984836692810053,0.516685492515564
0.001,50.0,1.7977549324035644,0.5151059923171998
0.001,51.0,1.7970699596405029,0.5136109199523926
0.001,52.0,1.7964254894256595,0.512195194721222
0.001,53.0,1.7958186845779418,0.510854097366333
0.001,54.0,1.7952468662261962,0.5095832810401916
0.001,55.0,1.7947076425552368,0.5083786072731017
0.001,56.0,1.7941987771987917,0.5072363233566284
0.001,57.0,1.7937182722091674,0.5061528015136718
0.001,58.0,1.793264273643494,0.5051247234344483
0.001,59.0,1.7928350677490241,0.5041489543914796
0.001,60.0,1.7924291143417357,0.5032225337028503
0.001,61.0,1.792044916152954,0.5023427720069885
0.001,62.0,1.7916811895370486,0.5015069980621338
0.001,63.0,1.7913366756439213,0.500712857246399
0.001,64.0,1.7910102386474613,0.4999580440521241
0.001,65.0,1.7907008066177366,0.4992404108047485
0.001,66.0,1.7904074077606202,0.4985579385757446
0.001,67.0,1.7901290798187257,0.4979087285995483
0.001,68.0,1.7898650541305543,0.49729100465774534
0.001,69.0,1.789614456176758,0.49670306062698366
0.001,70.0,1.7893765611648556,0.4961433238983154
0.001,71.0,1.7891506805419923,0.4956103010177613
0.001,72.0,1.7889361419677736,0.4951025991439819
0.001,73.0,1.7887323551177978,0.4946188440322877
0.001,74.0,1.7885387296676634,0.4941578588485718
0.001,75.0,1.788354710578919,0.4937183299064636
0.001,76.0,1.7881798286437995,0.49329924869537356
0.001,77.0,1.7880135555267336,0.4928995451927185
0.001,78.0,1.7878554811477663,0.49251822185516353
0.001,79.0,1.787705156326294,0.49215427494049074
0.001,80.0,1.7875621910095219,0.49180689859390264
0.001,81.0,1.7874262161254886,0.4914751958847047
0.001,82.0,1.787296860694886,0.4911584329605103
0.001,83.0,1.787173757553101,0.4908557729721069
0.001,84.0,1.787056646347046,0.4905666007995605
0.001,85.0,1.7869451837539676,0.49029016113281254
0.001,86.0,1.786839084625244,0.4900258893966675
0.001,87.0,1.7867381095886228,0.4897731008529663
0.001,88.0,1.7866419715881348,0.48953133726119996
0.001,89.0,1.7865504474639893,0.48929998254775997
0.001,90.0,1.786463274002075,0.48907851743698116
0.001,91.0,1.7863802680969234,0.48886650848388663
0.001,92.0,1.7863012027740472,0.48866349506378176
0.001,93.0,1.7862259159088134,0.48846901178359997
0.001,94.0,1.786154146194458,0.48828270101547244
0.001,95.0,1.7860858078002932,0.4881040978431701
0.001,96.0,1.7860206995010375,0.48793289661407474
0.001,97.0,1.7859586133956913,0.4877687101364136
0.001,98.0,1.7858994464874272,0.4876112413406372
0.001,99.0,1.785843071937561,0.48746016931533814
0.001,100.0,1.7857893199920647,0.48731521320343013
0.001,101.0,1.7857380914688112,0.4871760368347168
0.001,102.0,1.7856892127990731,0.4870423965454102
0.001,103.0,1.7856426305770874,0.48691407775878903
0.001,104.0,1.7855982103347783,0.48679080963134763
0.001,105.0,1.7855557975769039,0.4866723318099976
0.001,106.0,1.785515375137329,0.48655846118927004
0.001,107.0,1.7854767999649053,0.48644903612136836
0.001,108.0,1.7854400014877323,0.4863437986373902
0.001,109.0,1.7854048690795894,0.48624256896972656
0.001,110.0,1.7853713836669922,0.4861451997756958
0.001,111.0,1.785339384078979,0.48605147075653077
0.001,112.0,1.785308837890625,0.4859612736701966
0.001,113.0,1.7852797231674193,0.4858744411468506
0.001,114.0,1.7852518615722652,0.48579081773757926
0.001,115.0,1.7852252807617188,0.4857103047370911
0.001,116.0,1.7851999101638794,0.485632719039917
0.001,117.0,1.7851756696701047,0.48555797147750857
0.001,118.0,1.7851525106430053,0.4854859313964843
0.001,119.0,1.785130404472351,0.48541647815704353
0.001,120.0,1.785109267234802,0.4853495330810547
0.001,121.0,1.7850890560150146,0.4852849502563477
0.001,122.0,1.7850697622299188,0.48522263574600216
0.001,123.0,1.7850513219833382,0.4851625533103943
0.001,124.0,1.785033702850342,0.48510457134246826
0.001,125.0,1.7850168523788457,0.4850486087799072
0.001,126.0,1.785000716209412,0.48499458408355717
0.001,127.0,1.7849853191375729,0.48494245338439945
0.001,128.0,1.7849705867767336,0.48489207839965826
0.001,129.0,1.7849564933776858,0.4848434457778931
0.001,130.0,1.7849430141448974,0.4847964506149292
0.001,131.0,1.784930144309998,0.4847510523796082
0.001,132.0,1.7849177923202526,0.48470718288421627
0.001,133.0,1.7849059982299806,0.48466480827331543
0.001,134.0,1.7848947086334228,0.48462380027771
0.001,135.0,1.7848839082717898,0.48458418703079226
0.001,136.0,1.7848735351562504,0.48454587554931644
0.001,137.0,1.784863645553589,0.48450881099700926
0.001,138.0,1.7848541965484617,0.4844729685783386
0.001,139.0,1.7848451061248776,0.4844382987022399
0.001,140.0,1.7848364267349244,0.4844047570228577
0.001,141.0,1.784828100204468,0.4843723168373108
0.001,142.0,1.7848201541900632,0.4843408899307251
0.001,143.0,1.784812526702881,0.4843104639053345
0.001,144.0,1.7848052062988284,0.48428103351593016
0.001,145.0,1.7847982139587402,0.4842525458335877
0.001,146.0,1.7847915096282951,0.484224932193756
0.001,147.0,1.7847850694656375,0.48419821214675907
0.001,148.0,1.784778928756713,0.4841723232269287
0.001,149.0,1.7847730102539061,0.48414724969863887
0.001,150.0,1.784767357826233,0.4841229581832886
0.001,151.0,1.7847619380950925,0.4840994091033936
0.001,152.0,1.7847567310333259,0.48407659912109374
0.001,153.0,1.7847517690658574,0.4840544753074646
0.001,154.0,1.7847469797134397,0.48403305196762086
0.001,155.0,1.7847424116134647,0.48401229381561284
0.001,156.0,1.7847380113601683,0.48399214267730706
0.001,157.0,1.7847338075637817,0.483972617149353
0.001,158.0,1.7847297620773312,0.483953664779663
0.001,159.0,1.7847258872985843,0.4839353260993958
0.001,160.0,1.784722187042236,0.4839175057411193
0.001,161.0,1.7847185907363887,0.4839002375602723
0.001,162.0,1.7847151718139647,0.48388347625732425
0.001,163.0,1.7847118864059452,0.4838672266006469
0.001,164.0,1.7847087287902839,0.4838514423370361
0.001,165.0,1.7847057075500485,0.4838361482620239
0.001,166.0,1.7847028217315675,0.48382126474380494
0.001,167.0,1.7847000150680548,0.4838068590164185
0.001,168.0,1.7846973743438714,0.4837928700447083
0.001,169.0,1.7846947765350338,0.4837792973518371
0.001,170.0,1.7846923274993896,0.4837661128044128
0.001,171.0,1.7846899309158322,0.48375329399108885
0.001,172.0,1.7846876678466799,0.4837408752441406
0.001,173.0,1.7846854915618897,0.48372878026962274
0.001,174.0,1.7846833839416503,0.48371707057952884
0.001,175.0,1.78468136882782,0.4837056665420532
0.001,176.0,1.784679450035095,0.483694613456726
0.001,177.0,1.7846775894165035,0.4836839003562927
0.001,178.0,1.7846758003234873,0.4836734666824341
0.001,179.0,1.7846740884780887,0.48366331577301025
0.001,180.0,1.7846724405288694,0.48365347290039074
0.001,181.0,1.7846708507537845,0.48364387464523306
0.001,182.0,1.7846693210601805,0.4836345944404603
0.001,183.0,1.7846678667068483,0.48362554502487176
0.001,184.0,1.784666456222534,0.4836167721748353
0.001,185.0,1.784665103912354,0.4836082353591919
0.001,186.0,1.7846637859344483,0.48359992694854737
0.001,187.0,1.7846625509262084,0.48359187602996834
0.001,188.0,1.7846613445281978,0.48358402156829833
0.001,189.0,1.7846602001190182,0.48357639741897585
0.001,190.0,1.784659088134765,0.48356897735595705
0.001,191.0,1.7846580047607419,0.4835617799758911
0.001,192.0,1.784656984329224,0.4835547609329223
0.001,193.0,1.784655988693238,0.4835479383468628
0.001,194.0,1.7846550502777105,0.4835413284301758
0.001,195.0,1.784654132843018,0.4835348615646362
0.001,196.0,1.7846532487869267,0.48352861070632935
0.001,197.0,1.7846524066925045,0.4835225105285644
0.001,198.0,1.7846515741348263,0.48351657199859627
0.001,199.0,1.7846508131027228,0.4835108032226561
0.001,200.0,1.784650027275086,0.4835051774978637
