lr,epoch,train_loss,val_loss
0.01,0.0,1.4424865875244146,0.6515544695854187
0.01,1.0,0.5361637902259827,0.5053381862640381
0.01,2.0,0.4717105417251587,0.5575596842765809
0.01,3.0,0.4213513174057006,0.5585791494846345
0.01,4.0,0.41039188861846904,0.6546762189865113
0.01,5.0,0.36370798826217654,0.6221488518714903
0.01,6.0,0.3461060439348221,0.6061017949581147
0.01,7.0,0.3761929631233215,0.7238574697971344
0.01,8.0,0.35425701951980587,0.8907345843315126
0.01,9.0,0.38795763397216787,0.7692085695266724
0.01,10.0,0.32823231542110437,0.7800467009544374
0.01,11.0,0.3618784204721452,1.014763970851898
0.01,12.0,0.32930554234981535,1.0623355565071104
0.01,13.0,0.4705501952171327,1.020017147541046
0.01,14.0,0.38581295847892766,0.9428833570480346
0.01,15.0,0.3332888618707656,1.1498415265083313
0.01,16.0,0.3837130364775658,1.2727961072921754
0.01,17.0,0.34121277970075614,1.2043219113349914
0.01,18.0,0.36287611213326454,1.0231434125900272
0.01,19.0,0.2970955462008715,0.957162522792816
0.01,20.0,0.260270422399044,1.0693926076889038
0.01,21.0,0.3528367992043495,1.0394709124565125
0.01,22.0,0.2898533061742784,1.0339975628852844
0.01,23.0,0.303143358707428,1.1453080458641052
0.01,24.0,0.30319588232040406,1.196563210964203
0.01,25.0,0.32316628372669226,1.1881941590309144
0.01,26.0,0.29606745171546944,1.3621270360946651
0.01,27.0,0.26462090949714173,1.3360658087730406
0.01,28.0,0.2537379500865937,0.9182341189384461
0.01,29.0,0.21159065091609955,1.2094762272834778
0.01,30.0,0.17008655930310487,1.231625430583954
0.01,31.0,0.14481087058782582,1.4814623050689697
0.01,32.0,0.1326766451597214,1.4067481355667115
0.01,33.0,0.182198791384697,1.2519228200912478
0.01,34.0,0.16188375616073608,1.3574529132843018
0.01,35.0,0.16289834773540493,1.1473420543670654
0.01,36.0,0.22057358729839333,1.3134665632247924
0.01,37.0,0.19358164772391312,1.2578333086967466
0.01,38.0,0.16478498436883088,1.3712933702468875
0.01,39.0,0.1046591315679252,1.3725537490844726
0.01,40.0,0.12034326735138891,1.2415285692214968
0.01,41.0,0.13018925414234397,1.3060342235565188
0.01,42.0,0.1296705233678222,1.1932318940162658
0.01,43.0,0.11089156946539881,1.2556926350593567
0.01,44.0,0.10593592762947084,1.2820863881111146
0.01,45.0,0.17394066262245178,1.2844594068527222
0.01,46.0,0.20884509584307676,1.5886399288177493
0.01,47.0,0.23860296938568348,1.3780357828140257
0.01,48.0,0.15144306563585994,1.3354771547317503
0.01,49.0,0.10825373546779153,1.40405385684967
0.01,50.0,0.126432630777359,1.4297405681610107
0.01,51.0,0.19079048016667371,1.37944718170166
0.01,52.0,0.2386256248652935,1.3754321064949033
