lr,epoch,train_loss,val_loss
0.001,0.0,3.342941917419434,2.0267378940582272
0.001,1.0,3.0823587093353275,1.7912456874847413
0.001,2.0,2.865927375793458,1.5959169254302978
0.001,3.0,2.688751773834228,1.4357553997039798
0.001,4.0,2.5451999588012693,1.3052009458541871
0.001,5.0,2.4294299507141113,1.198810154914856
0.001,6.0,2.3360119094848635,1.1117408685684207
0.001,7.0,2.2602901306152345,1.03996142244339
0.001,8.0,2.1984813365936287,0.9802517132759092
0.001,9.0,2.1476084976196295,0.9300980033874513
0.001,10.0,2.1053678493499763,0.8875587353706359
0.001,11.0,2.069987794876099,0.8511375818252565
0.001,12.0,2.0401055698394774,0.8196782345771789
0.001,13.0,2.0146682624816896,0.7922817702293397
0.001,14.0,1.9928569107055663,0.7682440648078916
0.001,15.0,1.9740293426513673,0.7470087366104126
0.001,16.0,1.9576776123046873,0.7281324520111084
0.001,17.0,1.9433963642120362,0.711258351802826
0.001,18.0,1.9308594188690185,0.6960969419479369
0.001,19.0,1.919801921844482,0.6824112491607667
0.001,20.0,1.910007207870484,0.6700058226585388
0.001,21.0,1.9012965984344494,0.6587179536819457
0.001,22.0,1.8935216684341425,0.6484113793373109
0.001,23.0,1.886558324813843,0.6389711823463441
0.001,24.0,1.8803022603988648,0.6302996511459352
0.001,25.0,1.8746650562286375,0.6223133606910706
0.001,26.0,1.8695714969635011,0.614940468788147
0.001,27.0,1.8649573192596436,0.6081190299987792
0.001,28.0,1.8607671728134156,0.6017951755523682
0.001,29.0,1.8569533634185793,0.5959216794967651
0.001,30.0,1.8534745559692385,0.5904573488235474
0.001,31.0,1.85029470539093,0.5853657150268554
0.001,32.0,1.8473824195861819,0.5806145782470703
0.001,33.0,1.84471012878418,0.5761752786636352
0.001,34.0,1.8422536506652836,0.5720223484039307
0.001,35.0,1.8399916744232179,0.5681329348087312
0.001,36.0,1.837905288696289,0.5644864673614501
0.001,37.0,1.83597783279419,0.5610644819736481
0.001,38.0,1.8341944799423224,0.5578503193855285
0.001,39.0,1.832542016983032,0.5548287773132324
0.001,40.0,1.831008667945862,0.5519861559867858
0.001,41.0,1.82958390712738,0.5493099207878113
0.001,42.0,1.8282583513259891,0.5467886414527894
0.001,43.0,1.8270234966278078,0.5444118208885192
0.001,44.0,1.8258717765808101,0.5421698775291444
0.001,45.0,1.824796329498292,0.5400540060997009
0.001,46.0,1.8237910270690918,0.5380560708045958
0.001,47.0,1.8228502531051636,0.5361685333251953
0.001,48.0,1.8219690208435064,0.5343845152854918
0.001,49.0,1.8211427364349368,0.5326975674629211
0.001,50.0,1.8203672447204586,0.5311017336845398
0.001,51.0,1.8196388206481937,0.5295915734767913
0.001,52.0,1.8189540147781376,0.5281618404388427
0.001,53.0,1.8183097000122075,0.5268078327178956
0.001,54.0,1.8177030506134033,0.5255250372886657
0.001,55.0,1.8171314239501957,0.524309368133545
0.001,56.0,1.8165924873352046,0.5231569020748138
0.001,57.0,1.816083963394165,0.5220640263557433
0.001,58.0,1.815603937149048,0.5210272903442384
0.001,59.0,1.815150508880616,0.5200436158180237
0.001,60.0,1.8147219886779784,0.519109929561615
0.001,61.0,1.8143167934417725,0.5182235012054444
0.001,62.0,1.813933504104614,0.5173816602230072
0.001,63.0,1.813570761680603,0.5165819849967955
0.001,64.0,1.8132272968292238,0.5158221507072449
0.001,65.0,1.8129019994735713,0.5151000020503997
0.001,66.0,1.8125937614440921,0.5144134488105774
0.001,67.0,1.8123016071319575,0.5137605910301207
0.001,68.0,1.812024610519409,0.5131396100521087
0.001,69.0,1.8117618770599369,0.5125487978458405
0.001,70.0,1.8115126323699946,0.5119865796566009
0.001,71.0,1.8112761173248293,0.5114514288902283
0.001,72.0,1.8110516166687012,0.5109418604373931
0.001,73.0,1.8108384685516354,0.5104565999507904
0.001,74.0,1.8106360797882084,0.5099943537712097
0.001,75.0,1.8104438123703004,0.5095539171695709
0.001,76.0,1.8102611703872689,0.5091341462135315
0.001,77.0,1.8100876207351682,0.508734023809433
0.001,78.0,1.8099227027893063,0.5083524763584137
0.001,79.0,1.8097659454345705,0.5079885840415954
0.001,80.0,1.8096168766021734,0.5076414184570313
0.001,81.0,1.809475193977356,0.5073101935386658
0.001,82.0,1.8093404178619388,0.5069940352439881
0.001,83.0,1.809212237358093,0.5066922144889832
0.001,84.0,1.8090902986526487,0.506403972864151
0.001,85.0,1.8089742755889886,0.5061287076473237
0.001,86.0,1.8088639163970945,0.5058657097816467
0.001,87.0,1.8087588520050046,0.5056143760681152
0.001,88.0,1.808658895492554,0.5053741400241852
0.001,89.0,1.8085637550353997,0.5051444649696349
0.001,90.0,1.8084731292724605,0.5049248032569884
0.001,91.0,1.8083868999481207,0.5047146852016449
0.001,92.0,1.8083047771453857,0.5045136661529541
0.001,93.0,1.8082265548706058,0.504321266412735
0.001,94.0,1.8081520547866823,0.5041371140480042
0.001,95.0,1.8080810937881469,0.503960736989975
0.001,96.0,1.808013491630554,0.5037918398380279
0.001,97.0,1.807949063301087,0.5036300129890442
0.001,98.0,1.8078877067565913,0.5034749932289124
0.001,99.0,1.8078292427062983,0.5033263494968414
0.001,100.0,1.8077734737396234,0.5031838421821595
0.001,101.0,1.8077203540802005,0.5030472161769867
0.001,102.0,1.80766969871521,0.5029161777496338
0.001,103.0,1.8076214027404782,0.5027904183864593
0.001,104.0,1.8075753736495979,0.5026697218418121
0.001,105.0,1.807531440734863,0.502553891658783
0.001,106.0,1.8074895839691165,0.5024426558017732
0.001,107.0,1.8074496269226077,0.5023358135223389
0.001,108.0,1.8074115285873407,0.5022331767082214
0.001,109.0,1.8073751745223994,0.5021345841884614
0.001,110.0,1.8073404846191408,0.5020398182868958
0.001,111.0,1.80730738735199,0.5019486680030822
0.001,112.0,1.8072757921218874,0.5018610520362854
0.001,113.0,1.8072456531524657,0.5017767720222474
0.001,114.0,1.8072168617248539,0.501695688009262
0.001,115.0,1.8071893739700315,0.5016176738739013
0.001,116.0,1.8071631469726563,0.5015425848960876
0.001,117.0,1.8071380891799924,0.5014702715873718
0.001,118.0,1.8071141805648807,0.5014006669521333
0.001,119.0,1.807091336250305,0.5013336145877839
0.001,120.0,1.8070695209503178,0.5012689855098724
